Timestamp,AQI
2023-07-21,143.59416666666667
2023-07-22,129.44375
2023-07-23,103.44541666666667
2023-07-24,93.46833333333332
2023-07-25,81.99166666666666
2023-07-26,92.54291666666666
2023-07-27,114.42041666666667
2023-07-28,144.69291666666666
2023-07-29,69.57166666666667
2023-07-30,100.12208333333332
2023-07-31,186.44291666666666
2023-08-01,239.55499999999998
2023-08-02,230.23125000000002
2023-08-03,263.3804166666667
2023-08-04,221.74041666666668
2023-08-05,148.87708333333333
2023-08-06,160.0175
2023-08-07,177.47708333333333
2023-08-08,191.59583333333333
2023-08-09,220.72541666666666
2023-08-10,245.42708333333334
2023-08-11,270.12875
2023-08-12,294.2941666666666
2023-08-13,271.55875
2023-08-14,297.5629166666667
2023-08-15,306.5516666666667
2023-08-16,256.5208333333333
2023-08-17,333.89458333333334
2023-08-18,317.04541666666665
2023-08-19,219.64166666666665
2023-08-20,142.90541666666667
2023-08-21,115.52916666666665
2023-08-22,174.12541666666667
2023-08-23,145.28125
2023-08-24,120.51291666666667
2023-08-25,257.9925
2023-08-26,408.8416666666667
2023-08-27,431.5508333333333
2023-08-28,415.4245833333334
2023-08-29,393.90625
2023-08-30,388.4783333333333
2023-08-31,380.18416666666667
2023-09-01,358.26666666666665
2023-09-02,286.9266666666667
2023-09-03,273.0366666666667
